RSID	#STUDY	PVALUE_FE	BETA_FE	STD_FE	PVALUE_RE	BETA_RE	STD_RE	PVALUE_RE2	STAT1_RE2	STAT2_RE2	PVALUE_BE	I_SQUARE	Q	PVALUE_Q	TAU_SQUARE	PVALUES_OF_STUDIES(Tab_delimitered)	MVALUES_OF_STUDIES(Tab_delimitered)
allantoin	2	0.979733	0.00571824	0.225099	0.798065	-0.110688	0.432624	0.759790	0.000645323	0.118656	NA	68.5649	3.18116	0.0744918	0.260563	0.140860	0.314123	NA	NA	
amp	2	0.684606	0.0936801	0.230634	0.655396	0.128359	0.287621	0.717302	0.164987	0.00000	NA	29.9052	1.42664	0.232314	0.0534307	0.222571	0.747188	NA	NA	
anandamide	2	0.565424	-0.130126	0.226383	0.565424	-0.130126	0.226383	0.601115	0.330399	0.00000	NA	0.00000	0.787815	0.374762	0.00000	0.290508	0.975416	NA	NA	
anserine	2	0.331916	-0.214619	0.221197	0.331916	-0.214619	0.221197	0.363775	0.941410	0.00000	NA	0.00000	0.180217	0.671187	0.00000	0.839431	0.298570	NA	NA	
anthranilic_acid	2	0.993947	0.00168876	0.222602	0.993947	0.00168876	0.222602	0.996911	5.75544E-05	0.00000	NA	0.00000	0.266784	0.605497	0.00000	0.669874	0.770511	NA	NA	
arachidonoylglycerol_acetate	2	0.346691	0.224637	0.238714	0.346691	0.224637	0.238714	0.379181	0.885532	0.00000	NA	0.00000	1.36806E-05	0.997049	0.00000	0.576429	0.448871	NA	NA	
arginine	2	0.784653	-0.0618089	0.226191	0.714499	-0.129498	0.353994	0.818769	0.0746710	0.00000	NA	54.7913	2.21196	0.136944	0.140738	0.168841	0.530503	NA	NA	
asparagine	2	0.815874	0.0550509	0.236418	0.815874	0.0550509	0.236418	0.853513	0.0542212	0.00000	NA	0.00000	0.00979742	0.921153	0.00000	0.827975	0.896872	NA	NA	
aspartic_acid__aspartate_	2	0.672434	-0.0974572	0.230499	0.660898	-0.122772	0.279871	0.705375	0.178769	0.00000	NA	28.6859	1.40225	0.236348	0.0472104	0.227712	0.722702	NA	NA	
atorvastatin	2	0.351151	0.267595	0.287009	0.351151	0.267595	0.287009	0.383846	0.869293	0.00000	NA	0.00000	0.00473764	0.945125	0.00000	0.591474	0.443977	NA	NA	
atp	2	0.0869037	0.400995	0.234232	0.0869037	0.400995	0.234232	0.0991962	2.93081	0.00000	NA	0.00000	0.419949	0.516963	0.00000	0.137418	0.284783	NA	NA	
beta_alanine	2	0.241110	0.267260	0.227995	0.241110	0.267260	0.227995	0.267692	1.37409	0.00000	NA	0.00000	0.110791	0.739245	0.00000	0.686406	0.250255	NA	NA	
beta_isovaleric_acid	2	0.414311	-0.184185	0.225626	0.414311	-0.184185	0.225626	0.449106	0.666396	0.00000	NA	0.00000	0.364350	0.546100	0.00000	0.335061	0.750025	NA	NA	
betaine	2	0.440968	0.178129	0.231168	0.440968	0.178129	0.231168	0.476271	0.593761	0.00000	NA	0.00000	0.00210722	0.963386	0.00000	0.679041	0.514621	NA	NA	
bilirubin	2	0.697160	0.0880450	0.226246	0.862886	0.0509177	0.294830	0.729391	0.151443	0.00000	NA	36.6321	1.57809	0.209037	0.0667068	0.422304	0.297441	NA	NA	
c10_carnitine	2	0.676915	0.0949666	0.227915	0.676915	0.0949666	0.227915	0.709790	0.173619	0.00000	NA	0.00000	0.806888	0.369042	0.00000	0.329297	0.865134	NA	NA	
c12_1_carnitine	2	0.399911	0.198751	0.236108	0.399911	0.198751	0.236108	0.434265	0.708594	0.00000	NA	0.00000	0.00474146	0.945102	0.00000	0.651816	0.475261	NA	NA	
c12_carnitine	2	0.256432	0.264950	0.233464	0.256432	0.264950	0.233464	0.284047	1.28792	0.00000	NA	0.00000	0.788943	0.374420	0.00000	0.166297	0.688372	NA	NA	
c14_1_carnitine	2	0.312964	0.233863	0.231771	0.312964	0.233863	0.231771	0.343885	1.01813	0.00000	NA	0.00000	0.799929	0.371115	0.00000	0.189204	0.758836	NA	NA	
c14_2_carnitine	2	0.259036	0.263601	0.233550	0.259036	0.263601	0.233550	0.286830	1.27390	0.00000	NA	0.00000	0.849152	0.356792	0.00000	0.158391	0.714801	NA	NA	
c14_carnitine	2	0.384644	0.202280	0.232674	0.384644	0.202280	0.232674	0.418585	0.755807	0.00000	NA	0.00000	0.807310	0.368917	0.00000	0.217192	0.840913	NA	NA	
c16_1_carnitine	2	0.167320	0.334028	0.241897	0.167320	0.334028	0.241897	0.187971	1.90679	0.00000	NA	0.00000	0.114937	0.734592	0.00000	0.274861	0.362444	NA	NA	
c16_2_carnitine	2	0.194876	0.304866	0.235183	0.194876	0.304866	0.235183	0.217925	1.68037	0.00000	NA	0.00000	0.391658	0.531429	0.00000	0.201446	0.507042	NA	NA	
c16_carnitine	2	0.310821	0.240473	0.237269	0.310821	0.240473	0.237269	0.341639	1.02718	0.00000	NA	0.00000	0.542670	0.461328	0.00000	0.995039	0.210234	NA	NA	
c18_1_carnitine	2	0.286226	0.258147	0.242064	0.286226	0.258147	0.242064	0.315701	1.13729	0.00000	NA	0.00000	0.317911	0.572866	0.00000	0.846303	0.233794	NA	NA	
c18_2_carnitine	2	0.292189	0.251189	0.238471	0.292189	0.251189	0.238471	0.321986	1.10951	0.00000	NA	0.00000	0.0325714	0.856779	0.00000	0.639435	0.336794	NA	NA	
c18_carnitine	2	0.289561	0.256265	0.241968	0.289561	0.256265	0.241968	0.319219	1.12166	0.00000	NA	0.00000	0.00256043	0.959644	0.00000	0.556333	0.377714	NA	NA	
c26_carnitine	2	0.666219	0.0978517	0.226853	0.666219	0.0978517	0.226853	0.699208	0.186057	0.00000	NA	0.00000	0.0314002	0.859350	0.00000	0.913967	0.650091	NA	NA	
c3_carnitine	2	0.738965	-0.0756482	0.227019	0.738965	-0.0756482	0.227019	0.768062	0.111038	0.00000	NA	0.00000	0.718589	0.396607	0.00000	0.375720	0.832061	NA	NA	
c3_malonyl_carnitine	2	0.363680	-0.209282	0.230392	0.363680	-0.209282	0.230392	0.396862	0.825147	0.00000	NA	0.00000	0.175157	0.675569	0.00000	0.851316	0.325888	NA	NA	
c4_butyryl_carnitine	2	0.793713	0.0590062	0.225652	0.793713	0.0590062	0.225652	0.829121	0.0683782	0.00000	NA	0.00000	0.139919	0.708361	0.00000	0.648152	0.993850	NA	NA	
c4_methylmalonyl_carnitine	2	0.589144	0.119705	0.221645	0.589144	0.119705	0.221645	0.624273	0.291684	0.00000	NA	0.00000	0.852105	0.355958	0.00000	0.646683	0.333908	NA	NA	
c5_valeryl_carnitine	2	0.237169	-0.279169	0.236166	0.237169	-0.279169	0.236166	0.263459	1.39734	0.00000	NA	0.00000	0.264830	0.606821	0.00000	0.806440	0.205601	NA	NA	
c6_carnitine	2	0.682811	-0.0942763	0.230713	0.682811	-0.0942763	0.230713	0.715556	0.166978	0.00000	NA	0.00000	0.463126	0.496167	0.00000	0.747422	0.468127	NA	NA	
c7_carnitine	2	0.438889	-0.178994	0.231237	0.438889	-0.178994	0.231237	0.474129	0.599184	0.00000	NA	0.00000	0.439264	0.507478	0.00000	0.933183	0.309826	NA	NA	
c8_carnitine	2	0.682734	0.0920317	0.225162	0.682734	0.0920317	0.225162	0.715481	0.167064	0.00000	NA	0.00000	0.128838	0.719640	0.00000	0.596834	0.899014	NA	NA	
c9_carnitine	2	0.689757	0.0949613	0.237888	0.689757	0.0949613	0.237888	0.722288	0.159348	0.00000	NA	0.00000	0.0183508	0.892244	0.00000	0.723334	0.818976	NA	NA	
carnitine	2	0.384958	-0.195534	0.225063	0.409880	-0.218983	0.265723	0.418909	0.754809	0.00000	NA	23.8931	1.31394	0.251682	0.0364071	0.150757	0.948507	NA	NA	
choline	2	0.273415	0.246689	0.225239	0.273415	0.246689	0.225239	0.302101	1.19953	0.00000	NA	0.00000	0.265958	0.606056	0.00000	0.294030	0.546064	NA	NA	
citicholine	2	0.721033	0.0843830	0.236315	0.688982	0.124524	0.311127	0.751776	0.127505	0.00000	NA	37.8847	1.60991	0.204505	0.0766269	0.214195	0.659142	NA	NA	
citidine_monophosphate__cmp_	2	0.445129	-0.174216	0.228163	0.873448	-0.0650235	0.408234	0.480545	0.583024	0.00000	NA	63.0092	2.70338	0.100136	0.215195	0.330207	0.126226	NA	NA	
citric_acid_isocitric_acid	2	0.252522	-0.266208	0.232649	0.252522	-0.266208	0.232649	0.279874	1.30930	0.00000	NA	0.00000	0.0279267	0.867281	0.00000	0.438737	0.390417	NA	NA	
citrulline	2	0.0323664	-0.506308	0.236609	0.0323664	-0.506308	0.236609	0.0375550	4.57898	0.00000	NA	0.00000	0.143207	0.705114	0.00000	0.357588	0.0489857	NA	NA	
cotinine	2	0.968227	0.00933188	0.234281	0.968227	0.00933188	0.234281	0.982396	0.00158659	0.00000	NA	0.00000	0.000974414	0.975098	0.00000	0.997719	0.959704	NA	NA	
creatine	2	0.669950	0.0975919	0.228973	0.669950	0.0975919	0.228973	0.702917	0.181661	0.00000	NA	0.00000	0.354662	0.551486	0.00000	0.812359	0.488435	NA	NA	
creatinine	2	0.607813	0.119798	0.233435	0.607813	0.119798	0.233435	0.642820	0.263371	0.00000	NA	0.00000	0.797287	0.371906	0.00000	0.661774	0.351154	NA	NA	
cyclic_amp	2	0.672412	-0.0978454	0.231400	0.672412	-0.0978454	0.231400	0.705354	0.178794	0.00000	NA	0.00000	0.00490833	0.944146	0.00000	0.765313	0.758417	NA	NA	
cystamine	2	0.692309	0.0897368	0.226766	0.858475	-0.107960	0.605442	0.195248	0.156598	1.69164	NA	83.5211	6.06837	0.0137624	0.614852	0.0664684	0.0909872	NA	NA	
cystathione	2	0.777122	0.0637003	0.225032	0.691272	0.207873	0.523439	0.348082	0.0801295	0.921236	NA	79.0930	4.78310	0.0287404	0.435709	0.0503766	0.309140	NA	NA	
cystine	2	0.469673	0.168722	0.233361	0.469673	0.168722	0.233361	0.505442	0.522745	0.00000	NA	0.00000	0.00313742	0.955332	0.00000	0.701311	0.538262	NA	NA	
cytidine	2	0.0249778	-0.509531	0.227292	0.0249778	-0.509531	0.227292	0.0290803	5.02542	0.00000	NA	0.00000	0.123132	0.725662	0.00000	0.294520	0.0441789	NA	NA	
d_gluconic_acid	2	0.106216	-0.374429	0.231782	0.106216	-0.374429	0.231782	0.120717	2.60963	0.00000	NA	0.00000	0.245817	0.620036	0.00000	0.576586	0.110738	NA	NA	
deoxycholic_acid	2	0.901298	-0.0280328	0.226030	0.792942	-0.0818955	0.311993	0.934492	0.0153816	0.00000	NA	40.5446	1.68193	0.194668	0.0839907	0.247189	0.549511	NA	NA	
dimethylglycine	2	0.708070	-0.0870207	0.232396	0.708070	-0.0870207	0.232396	0.739719	0.140213	0.00000	NA	0.00000	0.0226629	0.880337	0.00000	0.924384	0.694867	NA	NA	
dmgv	2	0.718809	-0.0831629	0.230975	0.937761	-0.0268618	0.344008	0.749725	0.129637	0.00000	NA	51.1029	2.04511	0.152696	0.123918	0.342257	0.259244	NA	NA	
fad	2	0.802841	-0.0568822	0.227828	0.802841	-0.0568822	0.227828	0.839330	0.0623359	0.00000	NA	0.00000	0.0559355	0.813039	0.00000	0.737091	0.940499	NA	NA	
folate	2	0.152065	0.331308	0.231316	0.152065	0.331308	0.231316	0.171299	2.05141	0.00000	NA	0.00000	0.0594797	0.807320	0.00000	0.323245	0.286685	NA	NA	
fumaric_acid	2	0.514997	0.146832	0.225522	0.643935	0.123092	0.266315	0.551002	0.423902	0.00000	NA	23.8093	1.31250	0.251943	0.0365211	0.564319	0.236036	NA	NA	
glucose	2	0.0981853	-0.379913	0.229733	0.0981853	-0.379913	0.229733	0.111785	2.73477	0.00000	NA	0.00000	0.204380	0.651208	0.00000	0.562041	0.106663	NA	NA	
glutamic_acid__glutamate_	2	0.0359465	-0.496221	0.236574	0.0477084	-0.505163	0.255138	0.0416489	4.39964	0.00000	NA	12.3944	1.14148	0.285340	0.0171265	0.0343264	0.302590	NA	NA	
glutamine	2	0.155353	0.328891	0.231471	0.155353	0.328891	0.231471	0.174897	2.01889	0.00000	NA	0.00000	0.00141032	0.970043	0.00000	0.423422	0.240186	NA	NA	
glutamine_unc	2	0.744546	0.0732402	0.224775	0.744546	0.0732402	0.224775	0.773037	0.106171	0.00000	NA	0.00000	0.00167080	0.967395	0.00000	0.823499	0.809538	NA	NA	
glutathione__gsh_	2	0.966023	-0.00999918	0.234740	0.966023	-0.00999918	0.234740	0.981049	0.00181449	0.00000	NA	0.00000	0.0169799	0.896324	0.00000	0.894540	0.972115	NA	NA	
glutathione_disulfide__gssg_	2	0.00833802	0.626995	0.237672	0.0363790	0.677965	0.323972	0.00981911	6.95939	0.00000	NA	40.3338	1.67599	0.195458	0.0892530	0.0109510	0.141449	NA	NA	
glyceric_acid	2	0.552425	0.138505	0.233123	0.552425	0.138505	0.233123	0.588326	0.352990	0.00000	NA	0.00000	0.627656	0.428216	0.00000	0.322376	0.970525	NA	NA	
glycerol_3_phosphate	2	0.143497	0.344608	0.235566	0.143497	0.344608	0.235566	0.161898	2.14005	0.00000	NA	0.00000	0.0822180	0.774314	0.00000	0.539431	0.174287	NA	NA	
glycine	2	0.456015	0.168130	0.225549	0.463814	0.182804	0.249535	0.491654	0.555659	0.00000	NA	14.5263	1.16995	0.279411	0.0202564	0.189018	0.985005	NA	NA	
glycochenodeoxycholic_acid	2	0.791122	-0.0602371	0.227435	0.791122	-0.0602371	0.227435	0.826183	0.0701477	0.00000	NA	0.00000	0.0777901	0.780315	0.00000	0.928911	0.708302	NA	NA	
glycocholic_acid	2	0.158336	-0.320852	0.227444	0.158336	-0.320852	0.227444	0.178159	1.99004	0.00000	NA	0.00000	0.755177	0.384842	0.00000	0.135961	0.469934	NA	NA	
guanine	2	0.820439	0.0546079	0.240584	0.820439	0.0546079	0.240584	0.858369	0.0515202	0.00000	NA	0.00000	0.0995102	0.752418	0.00000	0.893929	0.715083	NA	NA	
guanosine	2	0.275474	-0.251063	0.230218	0.348576	-0.237071	0.252915	0.304296	1.18928	0.00000	NA	13.4786	1.15578	0.282342	0.0194180	0.770785	0.132738	NA	NA	
guanosine_monophosphate__gmp_	2	0.589386	0.124770	0.231173	0.589386	0.124770	0.231173	0.624516	0.291304	0.00000	NA	0.00000	0.487083	0.485231	0.00000	0.378433	0.959338	NA	NA	
hippuric_acid	2	0.837136	0.0467227	0.227296	0.837136	0.0467227	0.227296	0.875640	0.0422543	0.00000	NA	0.00000	0.427015	0.513457	0.00000	0.668209	0.593077	NA	NA	
histidine	2	0.345542	0.222681	0.236073	0.558511	0.184017	0.314530	0.377976	0.889762	0.00000	NA	40.0479	1.66800	0.196527	0.0819212	0.627887	0.127488	NA	NA	
homocysteine	2	0.00225407	0.722032	0.236380	0.0107312	0.752344	0.294883	0.00267998	9.33020	0.00000	NA	31.9633	1.46979	0.225378	0.0582493	0.00558074	0.0773810	NA	NA	
homogentisic_acid	2	0.771893	-0.0657373	0.226759	0.771893	-0.0657373	0.226759	0.803820	0.0840416	0.00000	NA	0.00000	0.541044	0.462000	0.00000	0.444254	0.841843	NA	NA	
hydroxy_lysine	2	0.664988	-0.0961745	0.222093	0.664988	-0.0961745	0.222093	0.697981	0.187521	0.00000	NA	0.00000	0.0444728	0.832976	0.00000	0.673659	0.815175	NA	NA	
hydroxy_tyrosine	2	0.944148	0.0158837	0.226724	0.944148	0.0158837	0.226724	0.966816	0.00490804	0.00000	NA	0.00000	0.968109	0.325152	0.00000	0.432094	0.550831	NA	NA	
hydroxyphenylpyruvic_acid	2	0.825306	0.0524357	0.237560	0.825306	0.0524357	0.237560	0.863484	0.0487199	0.00000	NA	0.00000	0.267885	0.604754	0.00000	0.583649	0.898620	NA	NA	
hypoxanthine	2	0.210479	-0.282587	0.225663	0.248086	-0.275203	0.238268	0.234790	1.56813	0.00000	NA	8.25427	1.08997	0.296478	0.0104841	0.882215	0.104457	NA	NA	
indole_3_carboxylic_acid	2	0.160941	-0.313809	0.223843	0.160941	-0.313809	0.223843	0.181012	1.96536	0.00000	NA	0.00000	0.108513	0.741844	0.00000	0.283077	0.337051	NA	NA	
indole_3_lactic_acid	2	0.463762	0.169012	0.230681	0.463762	0.169012	0.230681	0.499496	0.536799	0.00000	NA	0.00000	0.508931	0.475602	0.00000	0.315109	0.848302	NA	NA	
indole_3_propanoic_acid	2	0.912000	-0.0247362	0.223824	0.912000	-0.0247362	0.223824	0.943105	0.0122139	0.00000	NA	0.00000	0.0230513	0.879324	0.00000	0.851048	0.998544	NA	NA	
indoxyl_sulfate	2	0.913509	-0.0258961	0.238424	0.893907	0.0517735	0.388218	0.944291	0.0117969	0.00000	NA	58.2069	2.39274	0.121900	0.179071	0.228639	0.328392	NA	NA	
inosine	2	0.331544	-0.223833	0.230516	0.331544	-0.223833	0.230516	0.363386	0.942857	0.00000	NA	0.00000	0.102999	0.748259	0.00000	0.757185	0.329652	NA	NA	
isoleucine	2	0.0386046	-0.467760	0.226149	0.195811	-0.610057	0.471604	0.0378367	4.27818	0.287829	NA	72.6370	3.65457	0.0559156	0.327278	0.00638154	0.482382	NA	NA	
keto_isocaproic_acid__kic_	2	0.100060	-0.395114	0.240255	0.138758	-0.419204	0.283163	0.113870	2.70459	0.00000	NA	23.9690	1.31525	0.251446	0.0412363	0.0597703	0.490197	NA	NA	
kynurenic_acid	2	0.364957	-0.203832	0.224990	0.364957	-0.203832	0.224990	0.398182	0.820762	0.00000	NA	0.00000	0.0174059	0.895039	0.00000	0.676264	0.415219	NA	NA	
kynurenine	2	0.910861	-0.0250093	0.223392	0.910861	-0.0250093	0.223392	0.942206	0.0125333	0.00000	NA	0.00000	0.120147	0.728875	0.00000	0.728262	0.912892	NA	NA	
lactic_acid	2	0.659028	0.0999318	0.226472	0.659028	0.0999318	0.226472	0.692009	0.194706	0.00000	NA	0.00000	0.000431153	0.983434	0.00000	0.782465	0.730229	NA	NA	
leucine	2	0.0588563	-0.445567	0.235842	0.0588563	-0.445567	0.235842	0.0676743	3.56932	0.00000	NA	0.00000	0.554011	0.456684	0.00000	0.0862904	0.277135	NA	NA	
lysine	2	0.411210	-0.190264	0.231531	0.477395	-0.247710	0.348643	0.445913	0.675299	0.00000	NA	52.2287	2.09331	0.147945	0.129854	0.0981653	0.854763	NA	NA	
maleic_acid	2	0.200539	-0.291724	0.227906	0.200539	-0.291724	0.227906	0.224058	1.63844	0.00000	NA	0.00000	0.440653	0.506808	0.00000	0.201068	0.504960	NA	NA	
malic_acid	2	0.110698	0.373551	0.234192	0.110698	0.373551	0.234192	0.125695	2.54422	0.00000	NA	0.00000	0.0249777	0.874423	0.00000	0.417163	0.166863	NA	NA	
malonic_acid	2	0.914744	0.0252787	0.236125	0.914744	0.0252787	0.236125	0.945256	0.0114611	0.00000	NA	0.00000	0.0216370	0.883057	0.00000	0.955448	0.862542	NA	NA	
methionine	2	0.840411	0.0484208	0.240460	0.840411	0.0484208	0.240460	0.878935	0.0405488	0.00000	NA	0.00000	0.275639	0.599574	0.00000	0.750319	0.642935	NA	NA	
methyl_cysteine	2	0.0169343	0.561338	0.235053	0.0169343	0.561338	0.235053	0.0198043	5.70317	0.00000	NA	0.00000	0.00740931	0.931405	0.00000	0.167195	0.0511711	NA	NA	
methyl_histidine	2	0.485400	-0.158026	0.226514	0.485400	-0.158026	0.226514	0.521281	0.486707	0.00000	NA	0.00000	0.180398	0.671031	0.00000	0.460859	0.725486	NA	NA	
monomethylarginine__nmma_	2	0.998461	0.000450962	0.233858	0.998461	0.000450962	0.233858	0.999227	3.71856E-06	0.00000	NA	0.00000	0.0777667	0.780347	0.00000	0.822270	0.868734	NA	NA	
ornithine	2	0.636751	-0.107028	0.226636	0.636751	-0.107028	0.226636	0.670786	0.223016	0.00000	NA	0.00000	0.00835559	0.927168	0.00000	0.731481	0.736065	NA	NA	
orotic_acid	2	0.105480	0.379694	0.234546	0.367627	0.325570	0.361373	0.119900	2.62067	0.00000	NA	55.2439	2.23433	0.134975	0.146411	0.832013	0.0282949	NA	NA	
oxalic_acid	2	0.441282	0.177270	0.230212	0.441282	0.177270	0.230212	0.476593	0.592947	0.00000	NA	0.00000	0.201290	0.653681	0.00000	0.414917	0.718877	NA	NA	
oxaloacetic_acid	2	0.383259	0.207068	0.237488	0.383259	0.207068	0.237488	0.417152	0.760224	0.00000	NA	0.00000	0.0765450	0.782035	0.00000	0.471057	0.573250	NA	NA	
pantothenic_acid	2	0.127159	-0.345702	0.226630	0.127159	-0.345702	0.226630	0.143907	2.32685	0.00000	NA	0.00000	0.381247	0.536937	0.00000	0.173019	0.356127	NA	NA	
phenylalanine	2	0.895412	0.0304108	0.231333	0.879231	-0.0620584	0.408429	0.882434	0.0172814	0.0214797	NA	63.9977	2.77760	0.0955914	0.216978	0.195374	0.290294	NA	NA	
phosphocholine	2	0.878678	0.0345825	0.226555	0.863682	0.0410383	0.239027	0.915138	0.0233005	0.00000	NA	8.69905	1.09528	0.295305	0.0107390	0.350443	0.619390	NA	NA	
phosphocreatine__pcr_	2	0.389655	0.197538	0.229630	0.389655	0.197538	0.229630	0.423754	0.740018	0.00000	NA	0.00000	0.291425	0.589309	0.00000	0.945072	0.310936	NA	NA	
phosphoethanolamine	2	0.343988	0.210751	0.222707	0.424504	0.290477	0.363718	0.376346	0.895511	0.00000	NA	57.4305	2.34910	0.125355	0.155962	0.0718762	0.943822	NA	NA	
proline	2	0.243102	-0.268234	0.229796	0.243102	-0.268234	0.229796	0.269826	1.36252	0.00000	NA	0.00000	0.925078	0.336145	0.00000	0.917112	0.131326	NA	NA	
pseudouridine	2	0.682760	-0.0975850	0.238770	0.682760	-0.0975850	0.238770	0.715506	0.167035	0.00000	NA	0.00000	0.0591442	0.807854	0.00000	0.969874	0.635442	NA	NA	
pyroglutamic_acid	2	0.981243	0.00516078	0.219508	0.981243	0.00516078	0.219508	0.990020	0.000552749	0.00000	NA	0.00000	0.848655	0.356933	0.00000	0.434187	0.625938	NA	NA	
pyruvic_acid	2	0.914975	0.0245948	0.230363	0.914975	0.0245948	0.230363	0.945436	0.0113989	0.00000	NA	0.00000	0.115841	0.733590	0.00000	0.735796	0.907901	NA	NA	
s1p_	2	0.854906	0.0424400	0.232088	0.759037	0.124396	0.405535	0.810848	0.0334384	0.0461566	NA	64.1458	2.78907	0.0949093	0.213678	0.144193	0.406207	NA	NA	
salicylic_acid	2	0.740330	-0.0782032	0.235967	0.740330	-0.0782032	0.235967	0.769283	0.109837	0.00000	NA	0.00000	0.956457	0.328081	0.00000	0.544823	0.402912	NA	NA	
sarcosine	2	0.270137	0.254173	0.230491	0.270137	0.254173	0.230491	0.298633	1.21605	0.00000	NA	0.00000	0.459013	0.498086	0.00000	0.948852	0.196131	NA	NA	
serine	2	0.769892	0.0659827	0.225569	0.709583	0.114778	0.308198	0.801437	0.0855655	0.00000	NA	40.5815	1.68298	0.194529	0.0812362	0.214792	0.631739	NA	NA	
simvastatin	2	0.628063	-0.109255	0.225521	0.628063	-0.109255	0.225521	0.662490	0.234697	0.00000	NA	0.00000	0.0348733	0.851861	0.00000	0.666247	0.772548	NA	NA	
succinic_acid	2	0.104513	0.384801	0.237040	0.104513	0.384801	0.237040	0.118826	2.63530	0.00000	NA	0.00000	0.839089	0.359657	0.00000	0.0941288	0.412328	NA	NA	
taurine	2	0.312093	0.223077	0.220685	0.312093	0.223077	0.220685	0.342973	1.02180	0.00000	NA	0.00000	0.453374	0.500737	0.00000	0.995461	0.224537	NA	NA	
taurocholic_acid	2	0.138946	-0.322486	0.217936	0.160467	-0.334895	0.238614	0.156893	2.18959	0.00000	NA	13.2841	1.15319	0.282882	0.0168704	0.0856072	0.533519	NA	NA	
taurodeoxycholic_acid	2	0.728121	-0.0776282	0.223310	0.701462	-0.103533	0.270076	0.758269	0.120844	0.00000	NA	27.4343	1.37806	0.240432	0.0425979	0.245906	0.696166	NA	NA	
threonine	2	0.850230	-0.0450732	0.238704	0.850230	-0.0450732	0.238704	0.888630	0.0356549	0.00000	NA	0.00000	0.903332	0.341890	0.00000	0.372193	0.705653	NA	NA	
thyroxine	2	0.917304	-0.0240310	0.231445	0.917304	-0.0240310	0.231445	0.947242	0.0107808	0.00000	NA	0.00000	0.191785	0.661435	0.00000	0.769986	0.732232	NA	NA	
trimethyamine_n_oxide__tmao_	2	0.0515925	-0.451769	0.232091	0.0515925	-0.451769	0.232091	0.0594514	3.78893	0.00000	NA	0.00000	0.572751	0.449168	0.00000	0.643395	0.0416996	NA	NA	
